text,label
THANX 4 PUTTIN DA FONE DOWN ON ME!!,benign
"I need an 8th but I'm off campus atm, could I pick up in an hour or two?",benign
"Oh... Haha... Den we shld had went today too... Gee, nvm la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cant catch up... ",benign
Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!,benign
We live in the next  &lt;#&gt; mins,benign
Y de asking like this.,benign
Just glad to be talking to you.,benign
Wat time Ì_ finish?,benign
Sorry da. I gone mad so many pending works what to do.,benign
How much you got for cleaning,benign
hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30,benign
Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B,fraud
ÌÏ called dad oredi...,benign
Good. do you think you could send me some pix? I would love to see your top and bottom...,benign
Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.,benign
"Sorry, I'll call later In meeting.",benign
THIS IS A LONG FUCKIN SHOWR,benign
"Received, understood n acted upon!",benign
They finally came to fix the ceiling.,benign
"U need my presnts always bcz U cant mis love. \jeevithathile irulinae neekunna prakasamanu sneham\"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me....""",benign
Jus finish blowing my hair. U finish dinner already?,benign
I'm on the bus. Love you,benign
Lol ... I knew that .... I saw him in the dollar store,benign
Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed å£1000 cash or å£5000 prize!,fraud
Todays Voda numbers ending with 7634 are selected to receive a å£350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,fraud
Only saturday and sunday holiday so its very difficult:),benign
Everybody had fun this evening. Miss you.,benign
"Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?",benign
"I'm in a meeting, call me later at",benign
Oh wow thats gay. Will firmware update help,benign
These won't do. Have to move on to morphine,benign
How come i din c Ì_... Yup i cut my hair...,benign
K k pa Had your lunch aha.,benign
Oh ho. Is this the first time u use these type of words,benign
Captain vijaykanth is doing comedy in captain tv..he is drunken :),benign
Of course. I guess god's just got me on hold right now.,benign
Do you hide anythiing or keeping distance from me,benign
Havent.,benign
You are being ripped off! Get your mobile content from www.clubmoby.com call 08717509990 poly/true/Pix/Ringtones/Games six downloads for only 3,fraud
Sorry i din lock my keypad.,benign
Did u got that persons story,benign
Are you planning to come chennai?,benign
We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705,fraud
God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!,benign
We are okay. Going to sleep now. Later,benign
"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.",benign
"Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to \DRINK\"". . . But don't \""DRIVE \""""",benign
A å£400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a å£400 reward. Just call 09066380611 ,fraud
Where r e meeting tmr?,benign
Lol yes. But it will add some spice to your day.,benign
Hope you are having a great day.,benign
Our Prasanth ettans mother passed away last night. Just pray for her and family.,benign
"K, I'll work something out",benign
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04,fraud
This message is from a great Doctor in India:-): 1) Do not drink APPY FIZZ. It contains Cancer causing age,benign
I cant pick the phone right now. Pls send a message,benign
You call him and tell now infront of them. Call him now.,benign
Ok no prob...,benign
Ladies first and genus second k .,benign
No. Yes please. Been swimming?,benign
Mum not going robinson already.,benign
Ok set let u noe e details later...,benign
Not..tel software name..,benign
I send the print  outs da.,benign
IM REALY SOZ IMAT MY MUMS 2NITE WHAT ABOUT 2MORO ,benign
"When I was born, GOD said, \Oh No! Another IDIOT\"". When you were born",benign
"I didnt get ur full msg..sometext is missing, send it again",benign
"Probably not, I'm almost out of gas and I get some cash tomorrow",benign
"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114",fraud
I forgot 2 ask Ì_ all smth.. There's a card on da present lei... How? ÌÏ all want 2 write smth or sign on it?,benign
I'm leaving my house now.,benign
"Hi babe its Chloe, how r u? I was smashed on saturday night, it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text",fraud
ÌÏ ready then call me...,benign
Wewa is 130. Iriver 255. All 128 mb.,benign
It is a good thing I'm now getting the connection to bw,benign
Sry da..jst nw only i came to home..,benign
"That's cool he'll be here all night, lemme know when you're around",benign
Are you staying in town ?,benign
"Haha yeah, 2 oz is kind of a shitload",benign
Ok u can take me shopping when u get paid =D,benign
"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..",benign
"Alright we'll bring it to you, see you in like  &lt;#&gt;  mins",benign
But pls dont play in others life.,benign
Eatin my lunch...,benign
Hmmm.but you should give it on one day..,benign
"Didn't try, g and I decided not to head out",benign
Ok no prob,benign
Surly ill give it to you:-) while coming to review.,benign
"By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies",benign
Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,benign
Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.,benign
"URGENT! Your Mobile No 07808726822 was awarded a å£2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU",fraud
A guy who gets used but is too dumb to realize it.,benign
"Okey dokey, iÛ÷ll be over in a bit just sorting some stuff out.",benign
Don no da:)whats you plan?,benign
Yes fine ,benign
"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",fraud
I liked the new mobile,benign
Anytime...,benign
Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...,benign
Yar but they say got some error.,benign
Hey anyway i have to :-),benign
Wow so healthy. Old airport rd lor. Cant thk of anything else. But i'll b bathing my dog later.,benign
Wif my family booking tour package.,benign
"Did you say bold, then torch later. Or one torch and 2bold?",benign
"Haha awesome, I might need to take you up on that, what you doin tonight?",benign
Ya i knw u vl giv..its ok thanks kano..anyway enjoy wit ur family wit 1st salary..:-);-),benign
Huh so slow i tot u reach long ago liao... U 2 more days only i 4 more leh...,benign
Thats cool princess! I will cover your face in hot sticky cum :),benign
Big brotherÛ÷s really scraped the barrel with this shower of social misfits,benign
Oops i thk i dun haf enuff... I go check then tell Ì_..,benign
S:)8 min to go for lunch:),benign
"Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care, give me a call tomorrow.",benign
"K will do, addie &amp; I are doing some art so I'll be here when you get home",benign
My uncles in Atlanta. Wish you guys a great semester.,benign
"Aiyo... Her lesson so early... I'm still sleepin, haha... Okie, u go home liao den confirm w me lor...",benign
Forgot to tell Ì_ smth.. Can Ì_ like number the sections so that it's clearer..,benign
"Yup. Anything lor, if u dun wan it's ok...",benign
"I'm home, my love ... If your still awake ... *loving kiss*",benign
HELLO PEACH! MY CAKE TASTS LUSH!,benign
"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply",fraud
"There'll be a minor shindig at my place later tonight, you interested?",benign
Jason says it's cool if we pick some up from his place in like an hour,benign
"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call",fraud
I (Career Tel) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to  &lt;#&gt;,benign
I've reached already.,benign
I dont know ask to my brother. Nothing problem some thing that. Just i told .,benign
K:)eng rocking in ashes:),benign
Wat time r Ì_ going to xin's hostel?,benign
Good Morning my Dear Shijutta........... Have a great &amp; successful day.,benign
Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,fraud
Oh k:)after that placement there ah?,benign
"Not for possession, especially not first offense",benign
"Nt only for driving even for many reasons she is called BBD..thts it chikku, then hw abt dvg cold..heard tht vinobanagar violence hw is the condition..and hw ru ? Any problem?",benign
I bought the test yesterday. Its something that lets you know the exact day u ovulate.when will get 2u in about 2 to 3wks. But pls pls dont fret. I know u r worried. Pls relax. Also is there anything in ur past history u need to tell me?,benign
We have pizza if u want,benign
"I keep seeing weird shit and bein all \woah\"" then realising it's actually reasonable and I'm all \""oh\""""",benign
Many more happy returns of the day. I wish you happy birthday.,benign
Ya very nice. . .be ready on thursday,benign
